observation,name,date,time
7,EMPTY,13/9/2018,08:21:19
8,TFIT16300632,13/9/2018,08:57:40
9,TUVT17230223,13/9/2018,08:56:58
10,TFIT16280428,13/9/2018,08:18:05
11,TUVT10100321,13/9/2018,10:58:48
12,TFIT16180930,13/9/2018,08:18:06
13,TFIT15240720,13/9/2018,10:17:16
14,TFIT10040522,13/9/2018,08:05:10
15,TFIT15260826,13/9/2018,08:07:28
16,TFIT11241018,13/9/2018,08:11:45
17,TUVT20250333,13/9/2018,08:09:48
18,TFIT06211118,13/9/2018,10:00:59
19,TFIT06110919,13/9/2018,08:15:36
20,TUVT11070525,13/9/2018,12:30:18
21,TUVT11070525,13/9/2018,08:13:44
22,TUVT06170419,13/9/2018,08:00:42
23,TUVT10100321,13/9/2018,10:38:37
24,TUVT17230223,13/9/2018,09:06:05
25,TUVT20250333,13/9/2018,08:07:05
1,TFIT08261125,14/9/2018,12:14:41
2,TUVT20040435,14/9/2018,12:13:06
3,TUVT17230223,14/9/2018,10:23:07
4,TUVT11170327,14/9/2018,08:10:13
5,TFIT16280428,14/9/2018,10:30:20
6,TFIT16300632,14/9/2018,09:27:16
7,TFIT16280428,14/9/2018,12:24:11
8,TFIT08261125,14/9/2018,11:30:35
9,TFIT16300632,14/9/2018,10:28:09
10,TUVT20040435,14/9/2018,08:59:04
11,TFIT16180930,14/9/2018,09:01:18
12,TFIT15260826,14/9/2018,12:49:08
13,TFIT16240724,14/9/2018,12:26:20
14,TFIT06110919,14/9/2018,09:29:37
15,TUVT20250333,14/9/2018,11:23:13
16,TFIT10040522,14/9/2018,10:29:13
17,TFIT11241018,14/9/2018,09:24:41
18,TFIT15240720,14/9/2018,09:29:39
19,TUVT06170419,14/9/2018,11:44:58
20,TUVT10100321,14/9/2018,09:34:21
21,TUVT10100321,14/9/2018,10:05:18
22,TUVT17230223,14/9/2018,08:31:32
23,TUVT11070525,14/9/2018,11:39:39
24,TUVT20250333,14/9/2018,11:38:00
25,TUVT20040435,14/9/2018,08:53:25
1,TFIT16280428,17/9/2018,08:39:54
2,TUVT20040435,17/9/2018,09:56:07
3,TUVT11170327,17/9/2018,10:57:36
4,TFIT08261125,17/9/2018,10:50:39
5,TFIT16300632,17/9/2018,12:48:36
6,TUVT17230223,17/9/2018,09:46:07
7,TFIT16300632,17/9/2018,09:12:58
8,TUVT11170327,17/9/2018,12:43:16
9,TFIT16300632,17/9/2018,08:44:53
10,TFIT16300632,17/9/2018,09:02:21
11,TFIT15260826,17/9/2018,11:24:30
12,TUVT10100321,17/9/2018,10:16:54
13,TFIT06211118,17/9/2018,11:35:57
14,TFIT16180930,17/9/2018,09:37:41
15,TUVT06170419,17/9/2018,09:36:49
16,TFIT15240720,17/9/2018,08:14:31
17,TUVT20250333,17/9/2018,08:20:17
18,TFIT16240724,17/9/2018,10:42:03
19,TFIT10040522,17/9/2018,08:17:17
20,TFIT06110919,17/9/2018,11:32:54
21,TUVT17230223,17/9/2018,10:02:20
22,TUVT20250333,17/9/2018,08:09:18
23,TUVT20040435,17/9/2018,11:33:39
24,TUVT06170419,17/9/2018,08:55:48
25,TUVT10100321,17/9/2018,09:34:06
1,TFIT08261125,18/9/2018,11:14:59
2,TFIT16300632,18/9/2018,11:43:19
3,TFIT16280428,18/9/2018,09:38:54
4,TUVT17230223,18/9/2018,11:07:10
5,TUVT20040435,18/9/2018,11:41:12
6,TUVT11170327,18/9/2018,08:45:41
7,TFIT16300632,18/9/2018,09:31:33
8,TFIT08261125,18/9/2018,10:49:11
9,TUVT17230223,18/9/2018,11:50:29
10,TUVT17230223,18/9/2018,11:35:46
11,TUVT10100321,18/9/2018,09:24:49
12,TFIT16180930,18/9/2018,12:35:44
13,TFIT16240724,18/9/2018,08:57:13
14,TFIT10040522,18/9/2018,11:51:09
15,TFIT15240720,18/9/2018,09:28:10
16,TUVT20250333,18/9/2018,09:44:16
17,TUVT11070525,18/9/2018,09:24:47
18,TUVT06170419,18/9/2018,08:19:27
19,TFIT06110919,18/9/2018,12:07:48
20,TFIT11241018,18/9/2018,08:08:11
21,TUVT11170327,18/9/2018,12:46:17
22,TUVT06170419,18/9/2018,08:00:38
23,TUVT10100321,18/9/2018,12:55:24
24,TUVT17230223,18/9/2018,11:54:54
25,TUVT20040435,18/9/2018,08:05:05
1,TUVT11170327,19/9/2018,10:22:48
2,TUVT20040435,19/9/2018,11:54:33
3,TFIT16300632,19/9/2018,09:42:31
4,TFIT16280428,19/9/2018,09:35:59
5,TUVT17230223,19/9/2018,09:12:35
6,TFIT08261125,19/9/2018,09:31:12
7,TFIT08261125,19/9/2018,12:17:00
8,TFIT16280428,19/9/2018,11:01:01
9,TUVT17230223,19/9/2018,08:23:52
10,TUVT17230223,19/9/2018,08:27:59
11,TUVT06170419,19/9/2018,10:58:42
12,TFIT06110919,19/9/2018,10:12:57
13,TFIT10040522,19/9/2018,09:25:18
14,TFIT15240720,19/9/2018,10:54:45
15,TFIT16180930,19/9/2018,11:15:30
16,TFIT06211118,19/9/2018,11:35:41
17,TUVT11070525,19/9/2018,10:30:40
18,TFIT16240724,19/9/2018,11:50:25
19,TUVT10100321,19/9/2018,09:29:46
20,TFIT15260826,19/9/2018,12:43:02
21,TUVT11170327,19/9/2018,08:25:49
22,TUVT20250333,19/9/2018,08:03:15
23,TUVT20040435,19/9/2018,08:34:34
24,TUVT17230223,19/9/2018,09:00:50
25,TUVT10100321,19/9/2018,12:30:21
1,TUVT17230223,20/9/2018,12:00:21
2,TFIT16280428,20/9/2018,09:15:15
3,TUVT20040435,20/9/2018,11:30:00
4,TFIT08261125,20/9/2018,11:19:15
5,TUVT11170327,20/9/2018,09:53:22
6,TFIT16300632,20/9/2018,08:51:33
7,TFIT16300632,20/9/2018,11:20:04
8,TFIT16300632,20/9/2018,08:22:33
9,TFIT08261125,20/9/2018,12:20:43
10,TFIT16280428,20/9/2018,08:31:23
11,TFIT15260826,20/9/2018,10:01:23
12,TFIT15240720,20/9/2018,11:59:01
13,TFIT10040522,20/9/2018,12:23:54
14,TFIT16180930,20/9/2018,11:43:39
15,TUVT06170419,20/9/2018,12:37:45
16,TFIT16240724,20/9/2018,11:39:56
17,TUVT10100321,20/9/2018,10:52:37
18,TFIT06110919,20/9/2018,08:59:37
19,TUVT11070525,20/9/2018,12:30:42
20,TFIT06211118,20/9/2018,12:05:49
21,TUVT20040435,20/9/2018,12:57:18
22,TUVT06170419,20/9/2018,12:29:20
23,TUVT11170327,20/9/2018,08:42:24
24,TUVT17230223,20/9/2018,09:10:50
25,TUVT20250333,20/9/2018,09:55:13
1,TUVT11170327,21/9/2018,09:09:11
2,TUVT20040435,21/9/2018,10:04:29
3,TFIT16280428,21/9/2018,11:57:22
4,TFIT16300632,21/9/2018,09:17:38
5,TFIT08261125,21/9/2018,12:30:57
6,TUVT17230223,21/9/2018,10:22:31
7,TUVT20040435,21/9/2018,12:10:24
8,TUVT20040435,21/9/2018,11:30:55
9,TUVT17230223,21/9/2018,10:46:15
10,TUVT11170327,21/9/2018,08:16:33
11,TFIT10040522,21/9/2018,11:36:54
12,TUVT20250333,21/9/2018,11:14:46
13,TFIT06110919,21/9/2018,11:20:49
14,TFIT16240724,21/9/2018,09:08:51
15,TFIT16180930,21/9/2018,10:26:54
16,TFIT15260826,21/9/2018,09:04:38
17,TUVT10100321,21/9/2018,10:54:01
18,TFIT15240720,21/9/2018,12:59:54
19,TFIT06211118,21/9/2018,11:33:15
20,TUVT06170419,21/9/2018,12:48:15
21,TUVT06170419,21/9/2018,12:03:51
22,TUVT11070525,21/9/2018,08:35:47
23,TUVT11170327,21/9/2018,08:16:24
24,TUVT20040435,21/9/2018,08:04:59
25,TUVT10100321,21/9/2018,08:23:47
1,TUVT11170327,24/9/2018,10:19:30
2,TFIT08261125,24/9/2018,09:09:55
3,TFIT16300632,24/9/2018,09:31:56
4,TUVT20040435,24/9/2018,11:11:13
5,TFIT16280428,24/9/2018,09:37:13
6,TUVT17230223,24/9/2018,11:18:45
7,TFIT16300632,24/9/2018,10:51:59
8,TUVT17230223,24/9/2018,12:48:15
9,TFIT08261125,24/9/2018,11:06:03
10,TUVT11170327,24/9/2018,12:57:23
11,TFIT15240720,24/9/2018,10:08:43
12,TFIT06211118,24/9/2018,11:16:11
13,TFIT11241018,24/9/2018,11:24:15
14,TUVT10100321,24/9/2018,09:15:29
15,TUVT06170419,24/9/2018,10:54:09
16,TFIT06110919,24/9/2018,08:33:48
17,TUVT20250333,24/9/2018,09:52:35
18,TFIT15260826,24/9/2018,09:49:48
19,TFIT16240724,24/9/2018,10:32:10
20,TUVT11070525,24/9/2018,08:30:49
21,TUVT17230223,24/9/2018,10:15:32
22,TUVT11170327,24/9/2018,10:36:44
23,TUVT06170419,24/9/2018,12:55:47
24,TUVT11070525,24/9/2018,12:19:53
25,TUVT10100321,24/9/2018,09:36:59
1,TUVT20040435,25/9/2018,12:31:27
2,TFIT16280428,25/9/2018,10:44:15
3,TUVT17230223,25/9/2018,10:38:07
4,TUVT11170327,25/9/2018,09:01:21
5,TFIT08261125,25/9/2018,09:24:13
6,TFIT16300632,25/9/2018,11:52:14
7,TUVT20040435,25/9/2018,08:51:22
8,TFIT16300632,25/9/2018,09:00:15
9,TFIT08261125,25/9/2018,09:52:19
10,TUVT20040435,25/9/2018,09:31:28
11,TUVT20250333,25/9/2018,09:26:17
12,TFIT06211118,25/9/2018,10:17:21
13,TUVT11070525,25/9/2018,12:07:46
14,TFIT16180930,25/9/2018,12:33:54
15,TFIT06110919,25/9/2018,08:27:48
16,TUVT10100321,25/9/2018,09:10:57
17,TFIT10040522,25/9/2018,11:15:44
18,TFIT15260826,25/9/2018,10:44:41
19,TFIT15240720,25/9/2018,12:42:53
20,TUVT06170419,25/9/2018,11:05:20
21,TUVT11170327,25/9/2018,09:09:40
22,TUVT10100321,25/9/2018,09:29:47
23,TUVT11070525,25/9/2018,10:45:03
24,TUVT17230223,25/9/2018,12:11:55
25,TUVT06170419,25/9/2018,10:43:27
1,TUVT11170327,26/9/2018,08:14:34
2,TFIT16300632,26/9/2018,08:41:01
3,TFIT08261125,26/9/2018,09:37:54
4,TFIT16280428,26/9/2018,11:36:11
5,TUVT20040435,26/9/2018,08:35:41
6,TUVT17230223,26/9/2018,12:32:49
7,TFIT16280428,26/9/2018,10:46:12
8,TFIT16280428,26/9/2018,12:36:26
9,TUVT11170327,26/9/2018,09:56:19
10,TFIT16300632,26/9/2018,08:21:51
11,TFIT15240720,26/9/2018,12:11:10
12,TFIT06211118,26/9/2018,12:02:19
13,TUVT10100321,26/9/2018,11:19:44
14,TFIT15260826,26/9/2018,11:06:42
15,TFIT16240724,26/9/2018,12:26:14
16,TFIT16180930,26/9/2018,09:38:19
17,TUVT06170419,26/9/2018,11:52:03
18,TFIT10040522,26/9/2018,08:18:54
19,TUVT11070525,26/9/2018,10:44:04
20,TFIT06110919,26/9/2018,09:04:45
21,TUVT10100321,26/9/2018,09:11:24
22,TUVT11170327,26/9/2018,11:24:54
23,TUVT06170419,26/9/2018,09:54:13
24,TUVT11070525,26/9/2018,12:27:56
25,TUVT20250333,26/9/2018,12:42:21
1,TFIT16300632,27/9/2018,12:43:20
2,TUVT17230223,27/9/2018,08:48:24
3,TUVT11170327,27/9/2018,10:36:19
4,TUVT20040435,27/9/2018,12:33:50
5,TFIT08261125,27/9/2018,08:53:11
6,TFIT16280428,27/9/2018,11:43:11
7,TUVT20040435,27/9/2018,12:42:19
8,TUVT17230223,27/9/2018,09:41:30
9,TFIT16280428,27/9/2018,11:40:32
10,TUVT17230223,27/9/2018,12:08:35
11,TUVT11070525,27/9/2018,11:19:52
12,TUVT06170419,27/9/2018,12:49:55
13,TUVT10100321,27/9/2018,08:17:45
14,TFIT15260826,27/9/2018,11:56:59
15,TFIT06110919,27/9/2018,12:31:52
16,TFIT10040522,27/9/2018,08:25:57
17,TFIT16180930,27/9/2018,09:27:47
18,TFIT15240720,27/9/2018,12:17:46
19,TFIT16240724,27/9/2018,08:01:33
20,TFIT06211118,27/9/2018,08:05:14
21,TUVT10100321,27/9/2018,10:24:46
22,TUVT06170419,27/9/2018,09:44:35
23,TUVT20040435,27/9/2018,10:39:02
24,TUVT20250333,27/9/2018,11:22:35
25,TUVT17230223,27/9/2018,12:39:25
1,TUVT11170327,28/9/2018,09:55:16
2,EMPTY,28/9/2018,08:00:00
3,TFIT16300632,28/9/2018,11:16:38
4,TFIT08261125,28/9/2018,08:44:50
5,TFIT16280428,28/9/2018,09:24:27
6,TUVT20040435,28/9/2018,10:27:59
7,TUVT17230223,28/9/2018,08:52:46
8,TFIT16280428,28/9/2018,12:31:57
9,TFIT16300632,28/9/2018,08:53:52
10,TUVT17230223,28/9/2018,12:45:00
11,TUVT20250333,28/9/2018,12:11:47
12,TFIT15260826,28/9/2018,12:02:02
13,TUVT10100321,28/9/2018,10:39:11
14,TFIT15240720,28/9/2018,09:32:55
15,TUVT06170419,28/9/2018,09:02:44
16,TFIT16240724,28/9/2018,09:27:41
17,TUVT11070525,28/9/2018,11:06:56
18,TFIT10040522,28/9/2018,08:33:26
19,TFIT06211118,28/9/2018,08:58:20
20,TFIT06110919,28/9/2018,09:39:34
21,TUVT17230223,28/9/2018,11:15:35
22,TUVT11070525,28/9/2018,08:00:43
23,TUVT20040435,28/9/2018,09:37:45
24,TUVT20250333,28/9/2018,09:05:17
25,TUVT10100321,28/9/2018,10:58:07
1,TFIT16300632,1/10/2018,12:44:23
2,TFIT08261125,1/10/2018,11:26:02
3,TUVT17230223,1/10/2018,11:54:29
4,TUVT11170327,1/10/2018,12:10:08
5,TUVT20040435,1/10/2018,08:19:31
6,TFIT16280428,1/10/2018,11:09:45
7,TUVT20040435,1/10/2018,11:43:44
8,TFIT16280428,1/10/2018,11:53:46
9,TUVT11170327,1/10/2018,08:12:58
10,TUVT11170327,1/10/2018,09:49:25
11,TFIT15240720,1/10/2018,11:27:54
12,TUVT06170419,1/10/2018,09:21:15
13,TUVT10100321,1/10/2018,12:26:31
14,TFIT16240724,1/10/2018,09:27:00
15,TFIT15260826,1/10/2018,10:38:46
16,TUVT20250333,1/10/2018,12:57:38
17,TFIT06110919,1/10/2018,08:44:41
18,TUVT11070525,1/10/2018,08:21:43
19,TFIT11241018,1/10/2018,10:43:47
20,TFIT10040522,1/10/2018,08:40:13
21,TUVT20250333,1/10/2018,10:49:34
22,TUVT20040435,1/10/2018,11:27:10
23,TUVT17230223,1/10/2018,08:24:56
24,TUVT11070525,1/10/2018,10:43:36
25,TUVT11170327,1/10/2018,12:44:14
1,TUVT11170327,2/10/2018,11:41:47
2,TFIT16280428,2/10/2018,11:26:39
3,TUVT17230223,2/10/2018,10:00:12
4,TFIT16300632,2/10/2018,11:23:09
5,TFIT08261125,2/10/2018,10:57:15
6,TUVT20040435,2/10/2018,08:32:09
7,TUVT11170327,2/10/2018,09:27:43
8,TFIT16300632,2/10/2018,11:03:30
9,TUVT11170327,2/10/2018,09:00:54
10,TUVT11170327,2/10/2018,12:33:39
11,TFIT10040522,2/10/2018,10:52:59
12,TUVT20250333,2/10/2018,12:59:22
13,TFIT15260826,2/10/2018,09:35:17
14,TUVT11070525,2/10/2018,10:01:08
15,TUVT06170419,2/10/2018,09:38:52
16,TFIT16240724,2/10/2018,09:36:58
17,TFIT06110919,2/10/2018,09:38:56
18,TUVT10100321,2/10/2018,11:47:04
19,TFIT15240720,2/10/2018,10:12:54
20,TFIT06211118,2/10/2018,10:49:46
21,TUVT11170327,2/10/2018,12:32:47
22,TUVT06170419,2/10/2018,12:54:06
23,TUVT20250333,2/10/2018,12:39:59
24,TUVT20040435,2/10/2018,08:16:53
25,TUVT17230223,2/10/2018,09:51:36
1,TFIT16300632,3/10/2018,08:08:58
2,TFIT16280428,3/10/2018,10:02:03
3,TUVT17230223,3/10/2018,12:52:00
4,TFIT08261125,3/10/2018,09:04:00
5,TUVT11170327,3/10/2018,09:01:14
6,TUVT20040435,3/10/2018,12:27:34
7,TFIT16300632,3/10/2018,12:08:28
8,TUVT20040435,3/10/2018,08:05:10
9,TUVT11170327,3/10/2018,08:51:15
10,TUVT17230223,3/10/2018,10:33:28
11,TUVT20250333,3/10/2018,12:06:09
12,TFIT16180930,3/10/2018,09:33:15
13,TFIT10040522,3/10/2018,09:27:09
14,TFIT06211118,3/10/2018,10:37:12
15,TFIT15260826,3/10/2018,09:29:48
16,TFIT16240724,3/10/2018,11:00:26
17,TUVT06170419,3/10/2018,12:21:01
18,TFIT06110919,3/10/2018,09:42:04
19,TUVT10100321,3/10/2018,10:11:20
20,TFIT15240720,3/10/2018,08:06:09
21,TUVT11170327,3/10/2018,10:37:41
22,TUVT17230223,3/10/2018,08:44:22
23,TUVT20040435,3/10/2018,11:43:52
24,TUVT10100321,3/10/2018,09:50:11
25,TUVT06170419,3/10/2018,09:32:02
1,TUVT11170327,4/10/2018,11:49:54
2,TUVT17230223,4/10/2018,11:52:01
3,TFIT08261125,4/10/2018,08:23:30
4,TFIT16300632,4/10/2018,10:14:20
5,TUVT20040435,4/10/2018,08:35:48
6,TFIT16280428,4/10/2018,11:53:17
7,TFIT08261125,4/10/2018,12:25:02
8,TUVT11170327,4/10/2018,11:12:53
9,TUVT11170327,4/10/2018,10:48:53
10,TUVT20040435,4/10/2018,11:46:15
11,TFIT15240720,4/10/2018,08:49:37
12,TUVT11070525,4/10/2018,12:23:46
13,TUVT20250333,4/10/2018,11:05:47
14,TFIT15260826,4/10/2018,08:12:18
15,TFIT16180930,4/10/2018,09:37:42
16,TFIT06110919,4/10/2018,09:31:35
17,TUVT10100321,4/10/2018,11:08:21
18,TFIT10040522,4/10/2018,10:59:17
19,TUVT06170419,4/10/2018,11:00:02
20,TFIT06211118,4/10/2018,11:35:07
21,TUVT06170419,4/10/2018,09:43:44
22,TUVT17230223,4/10/2018,08:23:29
23,TUVT20040435,4/10/2018,08:47:04
24,TUVT10100321,4/10/2018,10:53:05
25,TUVT11070525,4/10/2018,09:08:28
1,TFIT16280428,5/10/2018,12:34:22
2,TUVT20040435,5/10/2018,10:21:36
3,TFIT16300632,5/10/2018,09:13:58
4,TUVT11170327,5/10/2018,10:58:50
5,TUVT17230223,5/10/2018,08:39:07
6,TFIT08261125,5/10/2018,12:45:25
7,TFIT16300632,5/10/2018,08:54:00
8,TFIT08261125,5/10/2018,08:55:02
9,TUVT11170327,5/10/2018,09:29:53
10,TUVT11170327,5/10/2018,12:19:04
11,TFIT16240724,5/10/2018,11:41:59
12,TUVT06170419,5/10/2018,09:32:40
13,TFIT15240720,5/10/2018,09:21:14
14,TFIT16180930,5/10/2018,11:00:28
15,TUVT20250333,5/10/2018,09:22:14
16,TFIT15260826,5/10/2018,10:39:29
17,TFIT10040522,5/10/2018,08:09:39
18,TUVT10100321,5/10/2018,12:45:31
19,TFIT06110919,5/10/2018,10:27:44
20,TFIT11241018,5/10/2018,08:11:18
21,TUVT06170419,5/10/2018,10:21:30
22,TUVT20250333,5/10/2018,12:27:28
23,TUVT20040435,5/10/2018,08:16:07
24,TUVT10100321,5/10/2018,09:50:08
25,TUVT11070525,5/10/2018,10:34:23
1,TUVT11170327,8/10/2018,12:36:09
2,TFIT08261125,8/10/2018,11:41:51
3,TFIT16280428,8/10/2018,11:50:21
4,TUVT20040435,8/10/2018,08:13:11
5,TUVT17230223,8/10/2018,11:11:49
6,TFIT16300632,8/10/2018,08:36:43
7,TUVT20040435,8/10/2018,11:59:28
8,TUVT20040435,8/10/2018,11:49:22
9,TUVT11170327,8/10/2018,10:51:36
10,TUVT17230223,8/10/2018,08:35:59
11,TFIT10040522,8/10/2018,11:11:18
12,TFIT16240724,8/10/2018,11:29:48
13,TFIT15240720,8/10/2018,10:03:27
14,TUVT10100321,8/10/2018,08:26:45
15,TFIT16180930,8/10/2018,08:35:19
16,TFIT06110919,8/10/2018,09:07:25
17,TFIT15260826,8/10/2018,09:44:56
18,TUVT06170419,8/10/2018,11:19:46
19,TUVT11070525,8/10/2018,11:23:41
20,TFIT06211118,8/10/2018,11:15:56
21,TUVT20250333,8/10/2018,10:31:27
22,TUVT11170327,8/10/2018,11:14:17
23,TUVT11070525,8/10/2018,10:25:01
24,TUVT17230223,8/10/2018,08:20:08
25,TUVT10100321,8/10/2018,11:40:13
1,TUVT11170327,9/10/2018,11:00:58
2,TFIT08261125,9/10/2018,11:08:48
3,TFIT16300632,9/10/2018,09:08:37
4,TUVT17230223,9/10/2018,11:47:44
5,TFIT16280428,9/10/2018,09:38:47
6,TUVT20040435,9/10/2018,10:28:36
7,TFIT08261125,9/10/2018,11:40:27
8,TUVT17230223,9/10/2018,11:01:48
9,TFIT16280428,9/10/2018,08:06:34
10,TUVT17230223,9/10/2018,08:26:50
11,TFIT06110919,9/10/2018,10:43:15
12,TFIT16240724,9/10/2018,08:02:50
13,TFIT16180930,9/10/2018,10:37:37
14,TUVT11070525,9/10/2018,08:16:15
15,TFIT15260826,9/10/2018,09:03:45
16,TUVT10100321,9/10/2018,11:38:06
17,TFIT15240720,9/10/2018,10:10:36
18,TFIT10040522,9/10/2018,09:59:47
19,TUVT06170419,9/10/2018,12:03:34
20,TFIT06211118,9/10/2018,12:12:18
21,TUVT06170419,9/10/2018,12:32:05
22,TUVT20250333,9/10/2018,08:04:35
23,TUVT10100321,9/10/2018,09:06:37
24,TUVT11170327,9/10/2018,10:15:33
25,TUVT11070525,9/10/2018,10:37:44
1,TFIT08261125,10/10/2018,10:51:33
2,TFIT16280428,10/10/2018,12:51:56
3,TUVT20040435,10/10/2018,09:42:15
4,TFIT16300632,10/10/2018,10:39:19
5,TUVT11170327,10/10/2018,09:35:48
6,TUVT17230223,10/10/2018,09:42:41
7,TFIT08261125,10/10/2018,12:44:23
8,TFIT08261125,10/10/2018,11:15:59
9,TFIT08261125,10/10/2018,11:31:53
10,TUVT17230223,10/10/2018,12:51:08
11,TUVT10100321,10/10/2018,12:28:13
12,TUVT06170419,10/10/2018,09:36:31
13,TFIT15260826,10/10/2018,08:08:34
14,TFIT16180930,10/10/2018,09:40:59
15,TFIT06211118,10/10/2018,12:44:34
16,TUVT20250333,10/10/2018,10:17:45
17,TFIT16240724,10/10/2018,08:09:22
18,TFIT10040522,10/10/2018,11:04:29
19,TFIT06110919,10/10/2018,08:12:40
20,TFIT15240720,10/10/2018,09:17:50
21,TUVT20250333,10/10/2018,12:11:45
22,TUVT11070525,10/10/2018,11:54:53
23,TUVT06170419,10/10/2018,10:21:40
24,TUVT20040435,10/10/2018,08:09:44
25,TUVT17230223,10/10/2018,12:15:44
1,TUVT17230223,11/10/2018,09:29:39
2,TUVT11170327,11/10/2018,09:22:37
3,TFIT08261125,11/10/2018,09:44:52
4,TFIT16280428,11/10/2018,08:10:18
5,TUVT20040435,11/10/2018,09:59:06
6,TFIT16300632,11/10/2018,09:13:32
7,TUVT11170327,11/10/2018,09:16:37
8,TUVT11170327,11/10/2018,09:26:21
9,TUVT17230223,11/10/2018,12:58:56
10,TUVT17230223,11/10/2018,10:07:18
11,TUVT10100321,11/10/2018,08:34:31
12,TFIT06211118,11/10/2018,11:30:07
13,TFIT06110919,11/10/2018,12:44:24
14,TFIT10040522,11/10/2018,11:28:22
15,TFIT16240724,11/10/2018,10:51:19
16,TFIT15240720,11/10/2018,10:30:37
17,TFIT15260826,11/10/2018,11:46:59
18,TUVT06170419,11/10/2018,11:49:44
19,TUVT11070525,11/10/2018,10:05:11
20,TFIT16180930,11/10/2018,12:50:58
21,TUVT20250333,11/10/2018,08:28:49
22,TUVT17230223,11/10/2018,10:29:35
23,TUVT11070525,11/10/2018,11:47:53
24,TUVT20040435,11/10/2018,10:20:41
25,TUVT06170419,11/10/2018,09:59:15
1,TFIT16280428,12/10/2018,09:53:42
2,TFIT16300632,12/10/2018,10:10:49
3,TFIT08261125,12/10/2018,09:17:47
4,TUVT11170327,12/10/2018,11:30:14
5,TUVT20040435,12/10/2018,11:57:12
6,TUVT17230223,12/10/2018,12:51:35
7,TFIT08261125,12/10/2018,11:51:24
8,TFIT16300632,12/10/2018,08:07:31
9,TFIT16300632,12/10/2018,11:16:35
10,TFIT16300632,12/10/2018,08:48:21
11,TUVT20250333,12/10/2018,09:25:53
12,TUVT11070525,12/10/2018,11:53:33
13,TFIT10040522,12/10/2018,10:34:59
14,TFIT15240720,12/10/2018,10:08:30
15,TFIT06110919,12/10/2018,10:33:40
16,TFIT15260826,12/10/2018,08:40:25
17,TFIT11241018,12/10/2018,08:36:27
18,TFIT16240724,12/10/2018,09:14:50
19,TUVT10100321,12/10/2018,10:54:43
20,TUVT06170419,12/10/2018,11:10:20
21,TUVT10100321,12/10/2018,09:57:28
22,TUVT20250333,12/10/2018,10:52:04
23,TUVT11170327,12/10/2018,08:13:40
24,TUVT06170419,12/10/2018,12:50:49
25,TUVT17230223,12/10/2018,10:21:35
1,TUVT17230223,16/10/2018,12:32:49
2,TFIT16280428,16/10/2018,10:41:05
3,TUVT11170327,16/10/2018,08:05:00
4,TUVT20040435,16/10/2018,09:15:06
5,TFIT16300632,16/10/2018,10:03:52
6,TFIT08261125,16/10/2018,09:02:57
7,TUVT20040435,16/10/2018,08:26:32
8,TUVT17230223,16/10/2018,10:03:22
9,TUVT11170327,16/10/2018,08:34:30
10,TFIT08261125,16/10/2018,10:53:25
11,TFIT16240724,16/10/2018,12:41:52
12,TFIT10040522,16/10/2018,12:30:08
13,TFIT06211118,16/10/2018,11:21:26
14,TFIT15240720,16/10/2018,09:23:30
15,TFIT11241018,16/10/2018,12:08:51
16,TFIT16180930,16/10/2018,11:32:14
17,TFIT06110919,16/10/2018,12:48:49
18,TUVT11070525,16/10/2018,10:11:13
19,TUVT06170419,16/10/2018,12:17:56
20,TUVT20250333,16/10/2018,12:30:15
21,TUVT20250333,16/10/2018,08:09:59
22,TUVT17230223,16/10/2018,09:50:35
23,TUVT20040435,16/10/2018,09:23:24
24,TUVT11170327,16/10/2018,12:03:50
25,TUVT10100321,16/10/2018,12:51:34
1,TFIT16280428,17/10/2018,11:01:17
2,TFIT08261125,17/10/2018,10:38:43
3,TFIT16300632,17/10/2018,11:02:04
4,TUVT17230223,17/10/2018,09:13:40
5,TUVT11170327,17/10/2018,11:42:13
6,TUVT20040435,17/10/2018,08:45:12
7,TFIT16280428,17/10/2018,12:12:50
8,TFIT16300632,17/10/2018,09:42:51
9,TUVT11170327,17/10/2018,08:49:35
10,TUVT17230223,17/10/2018,09:12:01
11,TUVT11070525,17/10/2018,12:00:38
12,TFIT16180930,17/10/2018,08:37:22
13,TUVT10100321,17/10/2018,12:55:46
14,TFIT10040522,17/10/2018,08:33:49
15,TFIT15240720,17/10/2018,10:12:52
16,TFIT06110919,17/10/2018,10:36:22
17,TFIT06211118,17/10/2018,08:52:42
18,TUVT06170419,17/10/2018,12:13:33
19,TUVT20250333,17/10/2018,12:28:20
20,TFIT16240724,17/10/2018,11:11:43
21,TUVT11070525,17/10/2018,12:16:41
22,TUVT10100321,17/10/2018,11:56:02
23,TUVT17230223,17/10/2018,10:48:48
24,TUVT20250333,17/10/2018,09:21:47
25,TUVT06170419,17/10/2018,11:36:24
1,TFIT16300632,18/10/2018,12:41:32
2,TUVT11170327,18/10/2018,10:22:02
3,TUVT20040435,18/10/2018,08:33:30
4,TUVT17230223,18/10/2018,12:01:05
5,TFIT08261125,18/10/2018,12:27:55
6,TFIT16280428,18/10/2018,08:36:48
7,TFIT08261125,18/10/2018,12:15:37
8,TFIT16300632,18/10/2018,10:06:38
9,TFIT16300632,18/10/2018,11:49:55
10,TUVT11170327,18/10/2018,12:35:18
11,TFIT06211118,18/10/2018,09:47:29
12,TFIT06110919,18/10/2018,10:43:05
13,TUVT11070525,18/10/2018,11:07:08
14,TFIT10040522,18/10/2018,08:08:34
